date,deaths_0044,deaths_4564,deaths_6574,deaths_7584,deaths_85p,tmean,year,dow
2014-12-13,0,1,1,3,7,7.12,2014,Saturday
2014-12-14,0,0,1,4,14,8.84,2014,Sunday
2014-12-15,0,0,0,3,12,9.94,2014,Monday
2014-12-16,0,0,0,3,9,9.56,2014,Tuesday
2014-12-17,0,0,0,2,4,9.68,2014,Wednesday
2014-12-18,1,1,0,5,4,8.17,2014,Thursday
2014-12-19,0,1,0,5,7,6.83,2014,Friday
2014-12-20,1,0,0,4,6,8.01,2014,Saturday
2014-12-21,0,1,1,5,6,7.02,2014,Sunday
2014-12-22,1,0,6,6,7,6.03,2014,Monday
2014-12-23,0,0,5,4,11,7.81,2014,Tuesday
2014-12-24,0,0,1,9,7,7.84,2014,Wednesday
2014-12-25,0,0,2,2,3,8.26,2014,Thursday
2014-12-26,2,2,0,4,6,5.28,2014,Friday
2014-12-27,0,1,3,1,10,2.52,2014,Saturday
2014-12-28,0,0,1,2,8,1.21,2014,Sunday
2014-12-29,0,3,4,2,8,1.05,2014,Monday
2014-12-30,0,1,0,4,8,-1.79,2014,Tuesday
2014-12-31,0,0,1,6,11,-1.45,2014,Wednesday
2015-01-01,1,2,2,4,10,-0.54,2015,Thursday
2015-01-02,1,1,2,2,11,3.48,2015,Friday
2015-01-03,0,2,3,5,8,4.41,2015,Saturday
2015-01-04,1,1,2,4,11,6.48,2015,Sunday
2015-01-05,0,1,2,3,11,4.19,2015,Monday
2015-01-06,1,3,1,3,10,4.76,2015,Tuesday
2015-01-07,0,1,3,6,6,6.27,2015,Wednesday
2015-01-08,0,0,1,6,11,6.96,2015,Thursday
2015-01-09,0,1,1,4,17,6.84,2015,Friday
2015-01-10,1,0,3,4,3,6.93,2015,Saturday
2015-01-11,2,2,1,1,12,6.02,2015,Sunday
2015-01-12,0,2,3,1,11,3.32,2015,Monday
2015-01-13,0,1,2,9,7,4.06,2015,Tuesday
2015-01-14,0,1,1,4,10,6.58,2015,Wednesday
2015-01-15,0,2,1,2,14,6.71,2015,Thursday
2015-01-16,0,2,1,1,11,8.25,2015,Friday
2015-01-17,0,1,3,3,12,9.11,2015,Saturday
2015-01-18,0,0,4,5,11,5.9,2015,Sunday
2015-01-19,0,1,1,6,7,3.67,2015,Monday
2015-01-20,0,1,1,1,8,4.71,2015,Tuesday
2015-01-21,0,2,0,3,13,6.82,2015,Wednesday
2015-01-22,0,1,1,5,11,7.24,2015,Thursday
2015-01-23,0,1,1,3,4,6.79,2015,Friday
2015-01-24,0,2,3,2,12,7.47,2015,Saturday
2015-01-25,0,2,1,4,9,3.66,2015,Sunday
2015-01-26,0,3,3,5,7,2.84,2015,Monday
2015-01-27,0,2,2,2,8,1.94,2015,Tuesday
2015-01-28,0,2,0,1,8,2.37,2015,Wednesday
2015-01-29,0,3,4,3,13,2.17,2015,Thursday
2015-01-30,1,0,1,6,10,4.88,2015,Friday
2015-01-31,0,1,2,3,5,3.11,2015,Saturday
2015-02-01,1,0,4,6,9,1.99,2015,Sunday
2015-02-02,0,1,1,3,8,1.19,2015,Monday
2015-02-03,0,0,1,7,8,2.29,2015,Tuesday
2015-02-04,0,1,2,5,10,3.58,2015,Wednesday
2015-02-05,0,0,0,2,13,3.4,2015,Thursday
2015-02-06,0,4,0,7,3,2.19,2015,Friday
2015-02-07,0,0,2,3,9,1.66,2015,Saturday
2015-02-08,0,0,3,5,9,0.82,2015,Sunday
2015-02-09,0,0,0,2,11,1.57,2015,Monday
2015-02-10,0,0,0,7,6,4.99,2015,Tuesday
2015-02-11,2,1,1,9,8,5.58,2015,Wednesday
2015-02-12,2,1,0,5,7,5.21,2015,Thursday
2015-02-13,0,2,2,5,10,6.62,2015,Friday
2015-02-14,0,2,1,4,6,5.88,2015,Saturday
2015-02-15,0,0,0,4,9,5.89,2015,Sunday
2015-02-16,0,0,2,3,11,7.61,2015,Monday
2015-02-17,0,1,1,1,14,8.13,2015,Tuesday
2015-02-18,0,1,2,5,9,3.98,2015,Wednesday
2015-02-19,0,1,2,6,6,4.34,2015,Thursday
2015-02-20,4,2,0,3,6,5,2015,Friday
2015-02-21,0,1,1,3,10,5.14,2015,Saturday
2015-02-22,0,0,2,6,10,6.35,2015,Sunday
2015-02-23,0,1,1,4,8,8.21,2015,Monday
2015-02-24,1,0,3,6,8,7.55,2015,Tuesday
2015-02-25,0,2,5,3,9,5.31,2015,Wednesday
2015-02-26,0,2,1,1,10,6.3,2015,Thursday
2015-02-27,0,1,3,3,10,5.71,2015,Friday
2015-02-28,1,1,0,3,10,6,2015,Saturday
2015-03-01,1,3,1,2,3,6.12,2015,Sunday
2015-03-02,1,2,3,3,7,9.9,2015,Monday
2015-03-03,0,1,0,5,5,9.92,2015,Tuesday
2015-03-04,0,0,2,3,10,8.53,2015,Wednesday
2015-03-05,0,1,2,4,6,6.17,2015,Thursday
2015-03-06,0,1,0,4,9,6.54,2015,Friday
2015-03-07,0,1,0,5,4,6.14,2015,Saturday
2015-03-08,0,1,1,3,9,5.5,2015,Sunday
2015-03-09,0,2,4,2,11,5.14,2015,Monday
2015-03-10,0,1,2,6,8,6.22,2015,Tuesday
2015-03-11,0,0,0,1,4,7.74,2015,Wednesday
2015-03-12,0,0,1,2,6,7.04,2015,Thursday
2015-03-13,0,2,2,3,7,7.06,2015,Friday
2015-03-14,0,1,2,5,10,8.25,2015,Saturday
2015-03-15,0,4,2,7,11,7.02,2015,Sunday
2015-03-16,0,1,0,1,3,8.94,2015,Monday
2015-03-17,1,2,3,1,8,9.78,2015,Tuesday
2015-03-18,0,0,1,3,5,9.42,2015,Wednesday
2015-03-19,0,1,0,5,11,9.54,2015,Thursday
2015-03-20,0,1,2,3,8,10.54,2015,Friday
2015-03-21,0,0,1,7,9,10.44,2015,Saturday
2015-03-22,0,2,2,2,4,9.64,2015,Sunday
2015-03-23,1,1,2,3,4,10.62,2015,Monday
2015-03-24,0,0,2,7,8,10.27,2015,Tuesday
2015-03-25,1,1,0,5,8,10.23,2015,Wednesday
2015-03-26,1,0,2,1,6,11.8,2015,Thursday
2015-03-27,0,2,0,8,7,9.71,2015,Friday
2015-03-28,1,0,1,4,7,10.49,2015,Saturday
2015-03-29,0,0,1,3,7,10.3,2015,Sunday
2015-03-30,0,0,2,3,7,10.9,2015,Monday
2015-03-31,0,1,1,2,11,11.2,2015,Tuesday
2015-04-01,0,1,1,5,11,11.95,2015,Wednesday
2015-04-02,0,1,1,5,3,10.12,2015,Thursday
2015-04-03,0,1,0,6,6,9.81,2015,Friday
2015-04-04,1,0,0,4,9,8.92,2015,Saturday
2015-04-05,0,1,1,2,9,7.04,2015,Sunday
2015-04-06,0,0,1,3,4,7.59,2015,Monday
2015-04-07,0,0,1,2,5,6.39,2015,Tuesday
2015-04-08,0,2,4,2,7,8.7,2015,Wednesday
2015-04-09,0,0,0,1,6,12.35,2015,Thursday
2015-04-10,0,1,1,2,15,12.31,2015,Friday
2015-04-11,0,1,2,4,8,10.36,2015,Saturday
2015-04-12,0,0,1,3,6,13.31,2015,Sunday
2015-04-13,0,3,1,3,6,13.55,2015,Monday
2015-04-14,0,0,1,3,3,14.89,2015,Tuesday
2015-04-15,0,0,3,0,8,15.84,2015,Wednesday
2015-04-16,0,1,0,3,5,13.58,2015,Thursday
2015-04-17,1,0,0,1,8,13.24,2015,Friday
2015-04-18,0,0,4,2,15,13.06,2015,Saturday
2015-04-19,0,0,2,1,10,10.5,2015,Sunday
2015-04-20,0,0,2,3,8,10.6,2015,Monday
2015-04-21,0,2,3,6,3,14.15,2015,Tuesday
2015-04-22,2,2,1,2,8,15.07,2015,Wednesday
2015-04-23,0,4,4,2,5,12.93,2015,Thursday
2015-04-24,0,0,1,4,6,13.82,2015,Friday
2015-04-25,0,2,2,5,6,13.94,2015,Saturday
2015-04-26,0,1,3,5,12,14.17,2015,Sunday
2015-04-27,0,0,0,7,7,13.1,2015,Monday
2015-04-28,0,1,3,6,5,13.23,2015,Tuesday
2015-04-29,0,1,2,6,11,13.87,2015,Wednesday
2015-04-30,0,0,1,3,8,12.57,2015,Thursday
2015-05-01,0,1,2,6,4,13.58,2015,Friday
2015-05-02,0,1,1,2,3,15.41,2015,Saturday
2015-05-03,0,2,2,3,8,16.48,2015,Sunday
2015-05-04,1,0,2,3,6,18.57,2015,Monday
2015-05-05,0,3,4,3,8,19.63,2015,Tuesday
2015-05-06,0,2,2,2,6,17.86,2015,Wednesday
2015-05-07,0,1,3,8,6,17.68,2015,Thursday
2015-05-08,0,1,1,2,6,16.16,2015,Friday
2015-05-09,0,0,2,3,9,17.13,2015,Saturday
2015-05-10,0,3,3,3,7,19.08,2015,Sunday
2015-05-11,1,0,2,1,8,19.88,2015,Monday
2015-05-12,0,1,0,3,14,20.26,2015,Tuesday
2015-05-13,0,2,2,4,3,16.89,2015,Wednesday
2015-05-14,0,2,1,3,4,16.97,2015,Thursday
2015-05-15,0,1,2,4,10,16.03,2015,Friday
2015-05-16,0,0,4,2,9,16.35,2015,Saturday
2015-05-17,0,1,1,3,2,19.26,2015,Sunday
2015-05-18,0,0,2,5,3,19.91,2015,Monday
2015-05-19,0,1,3,9,4,18.49,2015,Tuesday
2015-05-20,2,2,0,2,9,15.42,2015,Wednesday
2015-05-21,0,2,1,4,7,13.19,2015,Thursday
2015-05-22,0,2,0,3,7,11.82,2015,Friday
2015-05-23,0,0,0,2,11,12.91,2015,Saturday
2015-05-24,0,0,1,1,6,14.7,2015,Sunday
2015-05-25,0,1,1,1,5,15.86,2015,Monday
2015-05-26,0,3,3,4,7,15.35,2015,Tuesday
2015-05-27,0,2,2,2,2,14.91,2015,Wednesday
2015-05-28,0,0,1,1,11,15.18,2015,Thursday
2015-05-29,0,1,0,2,10,16.78,2015,Friday
2015-05-30,0,0,0,3,5,16.34,2015,Saturday
2015-05-31,0,1,1,2,6,18.41,2015,Sunday
2015-06-01,0,1,0,6,4,19.71,2015,Monday
2015-06-02,1,3,1,4,6,19.95,2015,Tuesday
2015-06-03,0,2,2,4,8,21.59,2015,Wednesday
2015-06-04,0,3,1,5,11,23.13,2015,Thursday
2015-06-05,0,0,0,2,5,23.38,2015,Friday
2015-06-06,0,1,1,4,4,24.22,2015,Saturday
2015-06-07,0,2,2,2,9,24.15,2015,Sunday
2015-06-08,0,0,1,6,11,23.28,2015,Monday
2015-06-09,0,2,1,2,7,22.44,2015,Tuesday
2015-06-10,0,1,1,9,8,21.26,2015,Wednesday
2015-06-11,0,1,3,0,4,21.83,2015,Thursday
2015-06-12,0,0,0,2,10,22.29,2015,Friday
2015-06-13,0,1,0,1,5,23.13,2015,Saturday
2015-06-14,1,0,0,2,9,19.54,2015,Sunday
2015-06-15,0,0,0,3,7,19.56,2015,Monday
2015-06-16,0,0,0,5,2,19.63,2015,Tuesday
2015-06-17,0,1,2,4,5,18.28,2015,Wednesday
2015-06-18,0,2,0,3,3,19.54,2015,Thursday
2015-06-19,0,0,2,8,10,20.38,2015,Friday
2015-06-20,0,0,1,3,7,18.85,2015,Saturday
2015-06-21,0,1,1,3,5,19.61,2015,Sunday
2015-06-22,1,0,1,4,7,20.45,2015,Monday
2015-06-23,1,1,0,6,4,21.46,2015,Tuesday
2015-06-24,0,1,1,2,7,18.54,2015,Wednesday
2015-06-25,0,0,5,8,7,19.12,2015,Thursday
2015-06-26,0,0,1,2,10,21.62,2015,Friday
2015-06-27,0,0,3,4,6,23.23,2015,Saturday
2015-06-28,0,1,2,2,6,24.17,2015,Sunday
2015-06-29,0,1,2,6,3,24.17,2015,Monday
2015-06-30,0,1,4,2,10,25.16,2015,Tuesday
2015-07-01,0,1,1,5,5,26.2,2015,Wednesday
2015-07-02,0,1,1,2,8,27.5,2015,Thursday
2015-07-03,0,1,2,3,8,28.39,2015,Friday
2015-07-04,0,1,2,6,7,28.11,2015,Saturday
2015-07-05,0,1,1,4,9,28.09,2015,Sunday
2015-07-06,0,0,1,4,6,27.46,2015,Monday
2015-07-07,0,0,1,0,8,27.78,2015,Tuesday
2015-07-08,0,1,1,3,16,25.87,2015,Wednesday
2015-07-09,0,0,4,5,10,24.69,2015,Thursday
2015-07-10,0,3,2,3,6,24.53,2015,Friday
2015-07-11,0,1,0,3,4,24.9,2015,Saturday
2015-07-12,0,1,1,1,5,26.54,2015,Sunday
2015-07-13,0,0,4,7,8,25.91,2015,Monday
2015-07-14,0,0,1,4,4,27.97,2015,Tuesday
2015-07-15,0,2,0,3,8,29.18,2015,Wednesday
2015-07-16,0,3,3,2,9,28.87,2015,Thursday
2015-07-17,0,3,0,5,4,28.58,2015,Friday
2015-07-18,0,1,1,3,9,28.66,2015,Saturday
2015-07-19,0,0,1,7,9,28.02,2015,Sunday
2015-07-20,1,2,4,6,10,28.19,2015,Monday
2015-07-21,0,2,1,4,4,29.34,2015,Tuesday
2015-07-22,0,0,0,4,5,29.51,2015,Wednesday
2015-07-23,0,2,0,3,14,28.23,2015,Thursday
2015-07-24,0,2,1,6,8,27.84,2015,Friday
2015-07-25,0,0,1,1,6,25.32,2015,Saturday
2015-07-26,0,2,2,4,8,25.54,2015,Sunday
2015-07-27,0,0,2,4,6,23.62,2015,Monday
2015-07-28,0,3,2,5,7,23.51,2015,Tuesday
2015-07-29,0,3,0,5,10,23.08,2015,Wednesday
2015-07-30,0,3,1,9,6,24.82,2015,Thursday
2015-07-31,1,0,2,1,9,22.94,2015,Friday
2015-08-01,0,1,4,5,9,22.92,2015,Saturday
2015-08-02,1,2,2,1,6,23.04,2015,Sunday
2015-08-03,0,1,1,4,5,24.22,2015,Monday
2015-08-04,2,1,1,3,9,25.57,2015,Tuesday
2015-08-05,0,1,1,2,7,27.16,2015,Wednesday
2015-08-06,0,0,1,5,12,27.13,2015,Thursday
2015-08-07,0,1,2,4,7,27.63,2015,Friday
2015-08-08,0,0,3,2,3,27.87,2015,Saturday
2015-08-09,0,3,0,6,6,26.51,2015,Sunday
2015-08-10,1,1,2,3,10,23.17,2015,Monday
2015-08-11,0,1,1,2,6,23.86,2015,Tuesday
2015-08-12,0,2,3,3,8,25.24,2015,Wednesday
2015-08-13,0,0,1,4,13,26.93,2015,Thursday
2015-08-14,1,0,1,1,7,26.15,2015,Friday
2015-08-15,0,1,0,1,8,22.52,2015,Saturday
2015-08-16,1,0,3,5,4,20.72,2015,Sunday
2015-08-17,0,0,0,4,4,20.03,2015,Monday
2015-08-18,0,2,1,6,2,20.86,2015,Tuesday
2015-08-19,1,1,1,2,7,20.28,2015,Wednesday
2015-08-20,0,0,1,2,7,21.28,2015,Thursday
2015-08-21,0,1,1,1,3,20.75,2015,Friday
2015-08-22,0,1,0,5,4,20.48,2015,Saturday
2015-08-23,0,0,2,2,4,21.83,2015,Sunday
2015-08-24,1,0,2,0,2,20.83,2015,Monday
2015-08-25,0,2,1,5,3,21.82,2015,Tuesday
2015-08-26,0,0,0,2,7,22.15,2015,Wednesday
2015-08-27,0,0,1,2,4,23.51,2015,Thursday
2015-08-28,0,2,2,3,5,25.57,2015,Friday
2015-08-29,0,0,3,1,15,26.38,2015,Saturday
2015-08-30,0,1,3,2,10,26.6,2015,Sunday
2015-08-31,0,0,1,2,9,26.37,2015,Monday
2015-09-01,0,1,1,3,4,25.1,2015,Tuesday
2015-09-02,0,0,0,2,5,23.23,2015,Wednesday
2015-09-03,0,1,0,1,3,21.97,2015,Thursday
2015-09-04,1,1,2,2,8,20.78,2015,Friday
2015-09-05,0,0,0,3,7,19.75,2015,Saturday
2015-09-06,0,1,1,3,4,19.06,2015,Sunday
2015-09-07,0,1,0,4,6,19.17,2015,Monday
2015-09-08,0,0,1,5,9,18.12,2015,Tuesday
2015-09-09,0,0,0,3,2,17.44,2015,Wednesday
2015-09-10,1,0,1,3,0,17.75,2015,Thursday
2015-09-11,0,0,3,3,4,19.45,2015,Friday
2015-09-12,1,2,0,1,6,20.44,2015,Saturday
2015-09-13,0,3,2,0,4,18.92,2015,Sunday
2015-09-14,0,2,1,4,7,20.89,2015,Monday
2015-09-15,0,4,0,1,6,20.58,2015,Tuesday
2015-09-16,0,0,0,7,8,21.88,2015,Wednesday
2015-09-17,0,0,3,5,4,23.18,2015,Thursday
2015-09-18,1,2,2,4,7,21.21,2015,Friday
2015-09-19,1,3,1,0,5,19.33,2015,Saturday
2015-09-20,0,1,2,2,5,17.23,2015,Sunday
2015-09-21,0,3,1,3,5,17.97,2015,Monday
2015-09-22,0,0,1,1,5,17.58,2015,Tuesday
2015-09-23,0,1,1,3,7,15.59,2015,Wednesday
2015-09-24,0,0,1,3,2,14.04,2015,Thursday
2015-09-25,0,1,2,5,14,16.73,2015,Friday
2015-09-26,0,3,3,5,4,15.87,2015,Saturday
2015-09-27,0,1,1,2,9,15.67,2015,Sunday
2015-09-28,1,0,4,4,5,15.75,2015,Monday
2015-09-29,0,0,3,6,5,14.93,2015,Tuesday
2015-09-30,0,1,1,3,6,14.04,2015,Wednesday
2015-10-01,0,0,4,3,5,12.76,2015,Thursday
2015-10-02,1,3,3,1,4,15.57,2015,Friday
2015-10-03,1,1,0,3,5,15.96,2015,Saturday
2015-10-04,0,2,1,4,10,16.5,2015,Sunday
2015-10-05,0,1,1,3,4,18.11,2015,Monday
2015-10-06,0,2,1,6,4,18.14,2015,Tuesday
2015-10-07,0,2,3,1,3,16.51,2015,Wednesday
2015-10-08,1,1,1,5,6,16.13,2015,Thursday
2015-10-09,1,1,3,2,10,15.42,2015,Friday
2015-10-10,0,3,1,1,6,14.32,2015,Saturday
2015-10-11,0,0,1,3,6,15.12,2015,Sunday
2015-10-12,0,1,0,1,6,14.74,2015,Monday
2015-10-13,0,1,3,1,3,16.06,2015,Tuesday
2015-10-14,0,1,7,1,5,15.52,2015,Wednesday
2015-10-15,0,2,2,1,4,13.04,2015,Thursday
2015-10-16,0,0,1,3,6,11.6,2015,Friday
2015-10-17,0,2,4,5,7,12.03,2015,Saturday
2015-10-18,0,1,2,4,5,12.08,2015,Sunday
2015-10-19,0,0,3,3,8,13.81,2015,Monday
2015-10-20,0,2,3,6,1,11.36,2015,Tuesday
2015-10-21,1,0,1,3,8,10.6,2015,Wednesday
2015-10-22,0,1,3,3,6,11.03,2015,Thursday
2015-10-23,0,0,1,4,5,11.21,2015,Friday
2015-10-24,0,0,4,0,8,10.8,2015,Saturday
2015-10-25,0,0,0,7,9,12.08,2015,Sunday
2015-10-26,0,2,1,2,10,12.07,2015,Monday
2015-10-27,0,0,0,3,10,12.25,2015,Tuesday
2015-10-28,0,3,1,1,6,13.58,2015,Wednesday
2015-10-29,0,2,2,2,7,13.39,2015,Thursday
2015-10-30,0,2,0,7,5,13.36,2015,Friday
2015-10-31,0,0,3,2,4,11.78,2015,Saturday
2015-11-01,0,2,1,6,4,10.52,2015,Sunday
2015-11-02,0,1,1,6,5,9.72,2015,Monday
2015-11-03,0,0,2,3,6,11.67,2015,Tuesday
2015-11-04,0,2,1,5,6,14.09,2015,Wednesday
2015-11-05,0,0,1,4,4,13.7,2015,Thursday
2015-11-06,0,1,3,4,8,12.97,2015,Friday
2015-11-07,0,2,2,2,4,13.65,2015,Saturday
2015-11-08,0,0,1,2,10,15.24,2015,Sunday
2015-11-09,0,0,0,2,5,11.72,2015,Monday
2015-11-10,0,1,1,2,8,12.41,2015,Tuesday
2015-11-11,1,1,0,5,5,11.61,2015,Wednesday
2015-11-12,0,2,1,3,7,11.63,2015,Thursday
2015-11-13,0,1,0,1,4,11.47,2015,Friday
2015-11-14,0,1,4,2,11,12.04,2015,Saturday
2015-11-15,0,1,0,2,5,11.24,2015,Sunday
2015-11-16,0,0,2,3,9,12.15,2015,Monday
2015-11-17,0,1,0,3,5,9.86,2015,Tuesday
2015-11-18,0,0,0,3,5,11.48,2015,Wednesday
2015-11-19,0,1,0,2,6,10.1,2015,Thursday
2015-11-20,0,1,1,1,4,11.89,2015,Friday
2015-11-21,0,2,0,5,5,11.55,2015,Saturday
2015-11-22,0,0,3,7,6,5.74,2015,Sunday
2015-11-23,0,1,0,4,2,4.44,2015,Monday
2015-11-24,1,1,4,3,2,4.67,2015,Tuesday
2015-11-25,1,1,1,3,7,3.91,2015,Wednesday
2015-11-26,0,1,0,1,6,4.96,2015,Thursday
2015-11-27,0,1,1,2,10,5.91,2015,Friday
2015-11-28,0,2,0,3,9,4.78,2015,Saturday
2015-11-29,0,3,1,3,5,5.66,2015,Sunday
2015-11-30,0,1,0,5,7,6.31,2015,Monday
2015-12-01,2,0,1,2,3,8.07,2015,Tuesday
2015-12-02,0,0,2,1,7,7.91,2015,Wednesday
2015-12-03,0,1,1,3,10,7.33,2015,Thursday
2015-12-04,0,0,3,3,5,6.08,2015,Friday
2015-12-05,1,1,0,5,5,7.23,2015,Saturday
2015-12-06,0,2,2,4,7,5.69,2015,Sunday
2015-12-07,0,0,1,2,13,7.52,2015,Monday
2015-12-08,0,2,2,1,8,8.05,2015,Tuesday
2015-12-09,0,1,1,5,6,8.2,2015,Wednesday
2015-12-10,0,0,1,2,8,5.64,2015,Thursday
2015-12-11,0,0,3,7,6,3.7,2015,Friday
2015-12-12,0,2,0,7,6,7.26,2015,Saturday
2015-12-13,0,1,0,4,4,7.78,2015,Sunday
2015-12-14,0,3,5,5,9,7.48,2015,Monday
2015-12-15,1,1,1,2,8,6.57,2015,Tuesday
2015-12-16,0,0,2,2,6,8.14,2015,Wednesday
2015-12-17,0,0,1,3,7,6.91,2015,Thursday
2015-12-18,0,3,1,4,8,8.05,2015,Friday
2015-12-19,0,2,2,6,6,9.31,2015,Saturday
2015-12-20,0,1,0,1,6,6.86,2015,Sunday
2015-12-21,1,0,1,2,7,6.15,2015,Monday
2015-12-22,0,1,1,2,6,8.87,2015,Tuesday
2015-12-23,0,2,2,5,11,9.1,2015,Wednesday
2015-12-24,0,0,1,3,5,8.87,2015,Thursday
2015-12-25,0,2,1,3,4,8.98,2015,Friday
2015-12-26,0,0,0,3,4,6.23,2015,Saturday
2015-12-27,0,0,2,1,6,4.78,2015,Sunday
2015-12-28,0,1,1,2,7,4.83,2015,Monday
2015-12-29,1,2,1,3,6,5.34,2015,Tuesday
2015-12-30,0,1,1,5,11,4.86,2015,Wednesday
2015-12-31,0,0,2,4,6,3.47,2015,Thursday
2016-01-01,1,0,0,3,9,2.87,2016,Friday
2016-01-02,0,1,0,4,7,4.99,2016,Saturday
2016-01-03,0,1,0,2,5,4.21,2016,Sunday
2016-01-04,0,5,3,3,13,6.33,2016,Monday
2016-01-05,1,0,3,5,6,8.12,2016,Tuesday
2016-01-06,0,1,2,1,11,5.93,2016,Wednesday
2016-01-07,0,1,1,1,11,5.31,2016,Thursday
2016-01-08,0,0,2,7,9,9.12,2016,Friday
2016-01-09,0,1,3,2,7,11.51,2016,Saturday
2016-01-10,0,2,0,4,8,11.84,2016,Sunday
2016-01-11,0,0,2,2,8,11.53,2016,Monday
2016-01-12,0,1,0,4,3,8.9,2016,Tuesday
2016-01-13,0,1,1,1,9,6.57,2016,Wednesday
2016-01-14,0,0,6,4,7,4.44,2016,Thursday
2016-01-15,0,1,3,3,6,5.82,2016,Friday
2016-01-16,0,0,2,3,6,1.79,2016,Saturday
2016-01-17,0,0,3,5,5,1.58,2016,Sunday
2016-01-18,0,0,2,6,6,0.32,2016,Monday
2016-01-19,0,0,2,4,7,0.34,2016,Tuesday
2016-01-20,0,1,1,3,5,0.97,2016,Wednesday
2016-01-21,0,3,2,2,4,3.03,2016,Thursday
2016-01-22,0,2,2,0,6,2.01,2016,Friday
2016-01-23,0,0,2,1,11,2.47,2016,Saturday
2016-01-24,0,1,1,3,7,3.74,2016,Sunday
2016-01-25,0,0,3,2,7,4.51,2016,Monday
2016-01-26,2,0,2,4,15,7.09,2016,Tuesday
2016-01-27,0,1,1,6,11,9.08,2016,Wednesday
2016-01-28,1,1,2,2,5,9.13,2016,Thursday
2016-01-29,0,2,1,3,6,9.35,2016,Friday
2016-01-30,0,0,1,5,5,9.31,2016,Saturday
2016-01-31,0,0,2,2,4,9.94,2016,Sunday
2016-02-01,0,0,1,6,11,10.4,2016,Monday
2016-02-02,0,1,0,5,8,8.54,2016,Tuesday
2016-02-03,0,2,1,2,10,9.66,2016,Wednesday
2016-02-04,1,0,1,7,2,6.17,2016,Thursday
2016-02-05,0,2,3,0,5,6.46,2016,Friday
2016-02-06,0,1,2,5,7,6.09,2016,Saturday
2016-02-07,0,1,3,2,11,9.03,2016,Sunday
2016-02-08,0,1,2,0,5,9.9,2016,Monday
2016-02-09,0,1,1,1,8,9.97,2016,Tuesday
2016-02-10,4,0,1,3,11,8.06,2016,Wednesday
2016-02-11,0,1,0,4,6,5.56,2016,Thursday
2016-02-12,0,0,2,3,5,7.32,2016,Friday
2016-02-13,0,1,1,2,4,8.43,2016,Saturday
2016-02-14,0,0,1,4,11,9.64,2016,Sunday
2016-02-15,0,2,2,4,6,7.47,2016,Monday
2016-02-16,0,1,0,1,3,8.29,2016,Tuesday
2016-02-17,0,2,0,4,5,6.46,2016,Wednesday
2016-02-18,0,1,1,4,8,6.7,2016,Thursday
2016-02-19,0,0,2,3,7,6.69,2016,Friday
2016-02-20,0,0,1,2,3,5.87,2016,Saturday
2016-02-21,0,1,2,2,6,7.3,2016,Sunday
2016-02-22,0,0,2,5,8,8.61,2016,Monday
2016-02-23,0,1,2,3,6,9.52,2016,Tuesday
2016-02-24,1,4,4,6,6,9.53,2016,Wednesday
2016-02-25,0,0,2,3,10,9.09,2016,Thursday
2016-02-26,0,1,1,4,5,8.19,2016,Friday
2016-02-27,0,2,0,4,6,8.13,2016,Saturday
2016-02-28,0,2,2,3,7,10.23,2016,Sunday
2016-02-29,0,1,4,1,6,8.61,2016,Monday
2016-03-01,0,1,6,7,6,8.21,2016,Tuesday
2016-03-02,0,1,0,8,7,9.04,2016,Wednesday
2016-03-03,0,3,3,2,8,5.97,2016,Thursday
2016-03-04,0,0,2,1,8,6.07,2016,Friday
2016-03-05,1,0,1,7,6,8.22,2016,Saturday
2016-03-06,1,1,0,3,6,6.85,2016,Sunday
2016-03-07,0,0,2,6,9,5.32,2016,Monday
2016-03-08,0,3,3,2,8,4.83,2016,Tuesday
2016-03-09,0,0,1,5,3,4.78,2016,Wednesday
2016-03-10,0,0,2,0,9,7.43,2016,Thursday
2016-03-11,0,0,0,5,12,7.88,2016,Friday
2016-03-12,0,1,2,3,5,8.67,2016,Saturday
2016-03-13,0,0,0,5,2,8.76,2016,Sunday
2016-03-14,0,2,5,6,7,7.98,2016,Monday
2016-03-15,0,1,2,2,6,7.07,2016,Tuesday
2016-03-16,0,1,2,5,7,7.44,2016,Wednesday
2016-03-17,0,0,2,4,6,7.87,2016,Thursday
2016-03-18,0,0,0,3,7,9.38,2016,Friday
2016-03-19,0,0,3,5,6,10.45,2016,Saturday
2016-03-20,1,1,2,2,5,9.46,2016,Sunday
2016-03-21,0,0,1,4,4,11.07,2016,Monday
2016-03-22,0,2,3,2,9,11.38,2016,Tuesday
2016-03-23,0,0,3,6,8,6.6,2016,Wednesday
2016-03-24,0,0,0,4,8,9.65,2016,Thursday
2016-03-25,0,0,1,5,4,8.97,2016,Friday
2016-03-26,0,0,0,4,9,11.4,2016,Saturday
2016-03-27,0,2,2,3,7,10.39,2016,Sunday
2016-03-28,0,1,1,2,7,10.18,2016,Monday
2016-03-29,0,0,2,4,9,10.68,2016,Tuesday
2016-03-30,0,0,0,0,9,11.78,2016,Wednesday
2016-03-31,0,1,1,4,4,13.16,2016,Thursday
2016-04-01,1,0,0,2,5,15.16,2016,Friday
2016-04-02,0,0,0,3,8,13.94,2016,Saturday
2016-04-03,0,0,0,2,7,15.16,2016,Sunday
2016-04-04,1,2,2,2,6,15.29,2016,Monday
2016-04-05,1,0,2,2,5,15.94,2016,Tuesday
2016-04-06,0,1,3,5,7,17.55,2016,Wednesday
